gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description filename
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2210466_3	1986	2294	309	-1	0.502	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2210466_4	2508	2591	84	-1	0.536	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2509929_1	1	786	786	1	0.578	11	None	GENOMAD.181663.PC	1.579e-133	422	0	0	0	1	NA	NA	NA	PF06007;COG3627;K06163	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2509929_2	783	1589	807	1	0.596	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2509929_3	1659	2348	690	1	0.590	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2509929_4	2345	3490	1146	1	0.588	11	GGA/GAG/AGG	GENOMAD.162311.CP	2.703e-35	142	0	0	0	1	NA	NA	NA	PF12890;K06162;TIGR02318;COG3454	phosphonate metabolism protein PhnM
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2509929_5	3463	4197	735	1	0.595	11	None	GENOMAD.207491.PC	1.021e-38	147	0	0	0	1	NA	NA	NA	PF06299;TIGR03223;K05774;COG1514	putative phosphonate metabolism protein
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2509929_6	4166	4765	600	-1	0.603	11	None	GENOMAD.153810.CP	3.932e-40	149	1	0	0	1	NA	NA	NA	PF00625;TIGR02322;COG3709;K00942	phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2509929_7	4779	5411	633	1	0.562	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2509929_8	5526	6569	1044	1	0.615	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2509929_9	6581	8977	2397	1	0.613	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2518869_1	1	1191	1191	1	0.576	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2518869_2	1291	2028	738	1	0.588	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2518869_3	2031	2777	747	1	0.621	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin199.fa_plasmid_genes.tsv k99_2518869_4	2978	3040	63	1	0.460	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_118978_1	3	158	156	1	0.359	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_118978_2	293	1078	786	1	0.509	11	None	GENOMAD.210133.PC	1.731e-23	103	0	0	0	1	NA	NA	NA	PF06057;COG3509;TIGR03100;K15657	Poly(3-hydroxybutyrate) depolymerase
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_118978_3	1181	1606	426	1	0.444	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_118978_4	2027	3244	1218	1	0.530	11	GGAG/GAGG	GENOMAD.118490.CP	1.89e-65	232	0	0	0	1	NA	NA	NA	PF13433;K11959;TIGR03407;COG0683	urea ABC transporter, urea binding protein
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_118978_5	3327	4190	864	1	0.530	11	None	GENOMAD.111082.CP	3.409e-42	159	0	0	0	1	NA	NA	NA	COG0559	Branched-chain amino acid ABC-type transport system, permease component
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_118978_6	4192	5133	942	1	0.532	11	GGAG/GAGG	GENOMAD.117116.CP	1.549e-43	164	0	0	0	1	NA	NA	NA	K01998;COG0559	Branched-chain amino acid ABC-type transport system, permease component
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_118978_7	5082	5873	792	1	0.524	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_118978_8	5873	6568	696	1	0.539	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_118978_9	6588	7337	750	1	0.569	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_118978_10	7354	7905	552	-1	0.511	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_173122_1	3	1328	1326	-1	0.443	11	GGAG/GAGG	GENOMAD.193966.CP	0.0002327	46	0	0	0	1	NA	NA	NA	COG4772;K19611	Outer membrane receptor for Fe3+-dicitrate
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_173122_2	1381	2766	1386	-1	0.512	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_351824_1	1	858	858	-1	0.469	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_351824_2	855	1343	489	-1	0.417	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_351824_3	1482	2690	1209	1	0.437	11	None	GENOMAD.107971.PP	1.182e-05	50	0	0	0	1	NA	NA	NA	PF01650;COG4249;K22684	Uncharacterized protein, contains caspase domain
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_422456_1	2	1768	1767	1	0.603	11	None	GENOMAD.129297.CP	1.244e-26	119	0	0	0	2561	Caudoviricetes	NA	NA	K15721;COG4773	Outer membrane receptor for ferric coprogen and ferric-rhodotorulic acid
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_422456_2	1786	2853	1068	1	0.602	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_422456_3	3057	3191	135	-1	0.459	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_422456_4	3270	3566	297	-1	0.623	11	None	GENOMAD.170952.PC	8.501e-21	88	0	0	0	1	NA	NA	NA	PF03466;TIGR03298;COG0583;K21698	transcriptional regulator, ArgP family
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_539587_1	80	724	645	1	0.527	11	None	GENOMAD.171037.PC	4.327e-36	138	0	0	0	1	NA	NA	NA	PF17938	Tetracyclin repressor-like, C-terminal domain
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_539587_2	721	852	132	1	0.462	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_539587_3	849	1829	981	1	0.532	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_539587_4	1857	3029	1173	1	0.534	11	AAA	GENOMAD.195753.PC	8.059e-152	482	0	0	0	1	NA	NA	NA	PF06187;TIGR00674;COG0329;K01714	4-hydroxy-tetrahydrodipicolinate synthase
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_539587_5	3078	3758	681	-1	0.507	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_539587_6	3825	4340	516	-1	0.461	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_539587_7	4451	5440	990	1	0.455	11	TAA	GENOMAD.140920.CP	2.411e-14	77	0	0	0	1	NA	NA	NA	PF02607;PF02310;PF13591;K22491;COG5012;TIGR02370	Methanogenic corrinoid protein MtbC1
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_539587_8	5502	5942	441	1	0.506	11	AACAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_569995_1	1	276	276	-1	0.518	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_569995_2	310	855	546	-1	0.557	11	GGAG/GAGG	GENOMAD.210455.CP	1.917e-40	149	0	0	0	1	NA	NA	NA	PF04636;TIGR01926;COG4950	uncharacterized peroxidase-related enzyme
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_569995_3	852	2090	1239	-1	0.513	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_569995_4	2113	2628	516	-1	0.550	11	None	GENOMAD.181088.PC	6.796e-30	118	0	0	0	1	NA	NA	NA	PF00866;K16320;TIGR03232;COG5517	benzoate 1,2-dioxygenase, small subunit
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_1	2	1180	1179	-1	0.507	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_2	1189	1671	483	-1	0.458	11	GGAG/GAGG	GENOMAD.166582.PC	1.476e-42	154	0	0	0	1	NA	NA	NA	PF00866;K05550;TIGR03231;COG5517	anthranilate 1,2-dioxygenase, small subunit
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_3	1668	2999	1332	-1	0.480	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_4	3009	4010	1002	-1	0.467	11	GGA/GAG/AGG	GENOMAD.161620.PC	6.281e-09	60	0	0	0	1	NA	NA	NA	PF08030;K21607;TIGR02160;COG1018	phenylacetate-CoA oxygenase/reductase, PaaK subunit
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_5	4276	6579	2304	-1	0.490	11	AGGAG	GENOMAD.129297.CP	1.956e-32	139	0	0	0	2561	Caudoviricetes	NA	NA	K15721;COG4773	Outer membrane receptor for ferric coprogen and ferric-rhodotorulic acid
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_6	6723	7709	987	-1	0.533	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_7	7714	8787	1074	-1	0.499	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_8	8808	10322	1515	-1	0.537	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_9	10555	10944	390	1	0.503	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_10	10958	11956	999	1	0.529	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_11	11953	12096	144	1	0.403	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_12	12176	13156	981	1	0.606	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_13	13163	13645	483	1	0.642	11	None	GENOMAD.147435.CP	1.519e-33	128	0	0	0	1	NA	NA	NA	PF04290;COG3090;K11689	TRAP-type C4-dicarboxylate transport system, small permease component
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_14	13642	14961	1320	1	0.627	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_713693_15	15121	15534	414	1	0.449	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_715456_1	265	1131	867	1	0.518	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_715456_2	1140	2132	993	1	0.525	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_715456_3	2226	3230	1005	1	0.543	11	AGGAG	GENOMAD.190977.PC	0.0003026	45	0	0	0	1	NA	NA	NA	PF06339;TIGR02272;COG3450	gentisate 1,2-dioxygenase
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_949111_1	3	353	351	-1	0.527	11	GGAG/GAGG	GENOMAD.153467.PC	6.734e-06	46	0	0	0	1	NA	NA	NA	PF13171;K08365;TIGR02044;COG0789	Cu(I)-responsive transcriptional regulator
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_949111_2	457	2697	2241	1	0.593	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_949111_3	3307	4101	795	1	0.618	11	GGAG/GAGG	GENOMAD.179296.PC	1.821e-24	106	0	0	0	1	NA	NA	NA	K15725;COG1538	Outer membrane protein TolC
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1067646_1	3	329	327	-1	0.667	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1067646_2	1851	2198	348	-1	0.649	11	GGA/GAG/AGG	GENOMAD.154271.CP	2.635e-16	76	0	0	0	1	NA	NA	NA	PF09086;K12263;COG4654;TIGR03874	Cytochrome c551/c552
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1067646_3	2195	3427	1233	-1	0.661	11	GGAG/GAGG	GENOMAD.169879.CP	2.035e-08	59	0	0	0	1	NA	NA	NA	PF00174;PF03404;TIGR04555;K05301;COG2041	sulfite dehydrogenase
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1067646_4	3513	4115	603	-1	0.657	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1067646_5	4112	4645	534	-1	0.648	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1067646_6	4674	4916	243	-1	0.556	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1067646_7	4945	5250	306	-1	0.451	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1313100_1	1	255	255	-1	0.525	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1313100_2	678	1598	921	1	0.499	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1313100_3	1595	2032	438	1	0.516	11	None	GENOMAD.161973.CP	1.007e-22	96	0	0	0	1	NA	NA	NA	PF07366;TIGR02096;COG5485;K06893	conserved hypothetical protein, steroid delta-isomerase-related
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1313100_4	2082	3149	1068	-1	0.605	11	None	GENOMAD.142471.CP	1.479e-27	118	0	0	0	1	NA	NA	NA	PF07176;PF03403;COG4188;TIGR02821;K01055	Predicted dienelactone hydrolase
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1313100_5	3146	3355	210	-1	0.600	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1313100_6	3425	4240	816	-1	0.553	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1472426_1	34	918	885	-1	0.564	11	None	GENOMAD.146654.PC	2.575e-11	67	0	0	0	1	NA	NA	NA	PF03466;PF00126;TIGR02424;COG0583;K11921	pca operon transcription factor PcaQ
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1472426_2	1015	2256	1242	1	0.620	11	None	GENOMAD.182760.CP	2.86e-10	65	0	0	0	1	NA	NA	NA	K21785;TIGR03553;COG3560	F420 biosynthesis protein FbiB, C-terminal domain
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1472426_3	2309	3586	1278	1	0.581	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1580080_1	2	787	786	1	0.547	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1580080_2	821	1624	804	-1	0.507	11	GGA/GAG/AGG	GENOMAD.154558.PC	3.299e-55	196	0	0	0	1	NA	NA	NA	PF01557;K02554;TIGR03218;COG3971	4-oxalocrotonate decarboxylase
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1580080_3	1759	2247	489	1	0.468	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1580080_4	2354	2749	396	-1	0.503	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1712549_1	3	725	723	-1	0.578	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1712549_2	1293	1805	513	1	0.587	11	AGGAG	GENOMAD.143031.VP	3.922e-16	78	0	0	0	9067	Straboviridae	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1712549_3	1870	2286	417	-1	0.571	11	AGGA	GENOMAD.161210.PC	3.989e-12	65	0	0	0	1	NA	NA	NA	PF06339;COG3123;TIGR04366;K05913	Ectoine synthase
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1712549_4	2386	3357	972	1	0.565	11	None	GENOMAD.209749.PC	0.0001394	46	0	0	0	1	NA	NA	NA	PF03466;K21757;TIGR03298;COG2998	LysR substrate binding domain
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1712549_5	3784	4422	639	-1	0.590	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1712549_6	4813	5025	213	1	0.690	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1712549_7	5025	5432	408	1	0.632	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1712549_8	5429	6253	825	1	0.612	11	None	GENOMAD.162337.CP	1.088e-24	107	0	0	0	1	NA	NA	NA	PF04909;K07046;COG3618;TIGR00010	Predicted metal-dependent hydrolase, TIM-barrel fold
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1835409_1	1	435	435	-1	0.469	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1835409_2	502	1104	603	-1	0.554	11	AGGA	GENOMAD.170346.CP	4.729e-06	49	0	0	0	1	NA	NA	NA	K21785	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1835409_3	1352	2329	978	1	0.505	11	GGA/GAG/AGG	GENOMAD.129311.CP	6.602e-19	91	0	0	0	1	NA	NA	NA	PF03401;K07795;COG3181;TIGR02122	Tripartite tricarboxylate transporter family receptor
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1835409_4	2363	3304	942	1	0.480	11	None	GENOMAD.141039.CP	5.109e-101	331	0	0	0	1	NA	NA	NA	K13936;TIGR00946;COG0679	he Auxin Efflux Carrier (AEC) Family
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1835409_5	3330	4241	912	-1	0.525	11	None	GENOMAD.124080.CP	1.426e-05	49	0	0	0	1	NA	NA	NA	PF03466;PF00126;TIGR02424;K17737;COG0583	pca operon transcription factor PcaQ
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1835409_6	4377	5519	1143	1	0.536	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1835409_7	5553	6599	1047	1	0.495	11	GGA/GAG/AGG	GENOMAD.153884.CP	4.476e-06	51	0	0	0	1	NA	NA	NA	PF04909;K03392;COG3618;TIGR00010	Amidohydrolase
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1835409_8	6646	7329	684	1	0.551	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1835409_9	7370	8287	918	1	0.527	11	None	GENOMAD.101065.PP	0.0001252	46	0	0	0	1	NA	NA	NA	PF04909;K10221;COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1835409_10	8287	8727	441	1	0.501	11	AGGAG	GENOMAD.190896.PC	2.072e-32	124	0	0	0	1	NA	NA	NA	PF07746;K04100;TIGR02792	protocatechuate 4,5-dioxygenase, alpha subunit
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1835409_11	8730	9593	864	1	0.500	11	None	GENOMAD.172148.PC	6.359e-95	312	0	0	0	1	NA	NA	NA	PF02900;K04101;TIGR02298;COG3384	Catalytic LigB subunit of aromatic ring-opening dioxygenase
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1835409_12	9616	10212	597	1	0.491	11	GGAG/GAGG	GENOMAD.198092.PC	6.621e-22	96	0	0	0	1	NA	NA	NA	PF19858	Bacterial oxidoreductases, C-terminal
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1895213_1	3	305	303	-1	0.551	11	None	GENOMAD.189775.PC	2.902e-48	167	0	0	0	1	NA	NA	NA	PF02962;K01826;COG3232	5-carboxymethyl-2-hydroxymuconate isomerase
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1895213_2	321	1268	948	-1	0.543	11	GGAG/GAGG	GENOMAD.206813.PC	5.133e-35	139	0	0	0	1	NA	NA	NA	PF02900;K00455;TIGR02298;COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1895213_3	1271	2740	1470	-1	0.536	11	AGGA	GENOMAD.168696.PC	5.673e-08	58	0	0	0	1	NA	NA	NA	PF07368;TIGR00407;COG0014;K18601	gamma-glutamyl phosphate reductase
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1895213_4	2765	3538	774	-1	0.522	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1895213_5	3535	3606	72	-1	0.514	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1897426_1	1	732	732	-1	0.579	11	AGGAG	GENOMAD.180629.PC	5.425e-57	200	0	0	0	1	NA	NA	NA	PF12700;K15727;TIGR00999;COG0845	Membrane Fusion Protein cluster 2 (function with RND porters)
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1897426_2	729	1322	594	-1	0.532	11	GGA/GAG/AGG	GENOMAD.196381.PC	1.116e-71	240	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1897426_3	1319	2644	1326	-1	0.553	11	None	GENOMAD.179296.PC	9.959e-49	184	0	0	0	1	NA	NA	NA	K15725;COG1538	Outer membrane protein TolC
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1957221_1	3	578	576	1	0.623	11	None	GENOMAD.146494.PC	4.932e-23	99	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1957221_2	626	895	270	1	0.637	11	AGGAG	GENOMAD.124465.PC	7.794e-18	79	0	0	0	1	NA	NA	NA	PF11666	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1957221_3	876	1544	669	1	0.601	11	AGGA	GENOMAD.153926.CP	6.547e-06	49	0	0	0	1	NA	NA	NA	PF02544;TIGR04571;COG2020	lipid A Kdo2 1-phosphate O-methyltransferase
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1957221_4	1510	1797	288	1	0.656	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_1957221_5	1851	2888	1038	1	0.651	11	AGGAG	GENOMAD.148497.CP	2.617e-13	74	0	0	0	1	NA	NA	NA	COG4530;TIGR04104	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_2501255_1	1	456	456	1	0.605	11	None	GENOMAD.171558.PC	2.098e-51	179	0	0	0	1	NA	NA	NA	PF02321;K15725;TIGR01845;COG1538	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_2501255_2	472	1884	1413	1	0.575	11	None	GENOMAD.197261.PC	3.076e-05	49	0	0	0	1	NA	NA	NA	K22349;COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_2501255_3	1907	2401	495	1	0.497	11	GGAG/GAGG	GENOMAD.170370.PC	5.103e-06	48	0	0	0	1	NA	NA	NA	PF00116;COG4454;TIGR04339;K02638	Uncharacterized copper-binding protein, cupredoxin-like subfamily
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_2501255_4	2491	2910	420	1	0.457	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_2525875_1	97	1509	1413	1	0.522	11	None	GENOMAD.178726.PC	1.823e-06	53	0	0	0	1	NA	NA	NA	PF00394;PF07732;K22348;TIGR02376;COG2132	nitrite reductase, copper-containing
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_2525875_2	1540	2064	525	1	0.438	11	AATAA	GENOMAD.193964.PC	1.355e-05	47	0	0	0	1	NA	NA	NA	PF06525;TIGR03094;COG2822	sulfocyanin
91618_DAStool_bin23.fa_plasmid_genes.tsv k99_2525875_3	2045	2542	498	1	0.512	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
