gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description filename
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_14	5249	6025	777	-1	0.367	11	GGA/GAG/AGG	GENOMAD.169342.VV	1.079e-32	130	0	0	0	2561	Caudoviricetes	NA	NA	PF07120;COG3756	Uncharacterized conserved protein YdaU, DUF1376 family
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_15	6174	6479	306	-1	0.487	11	AGGA	GENOMAD.045773.VV	4.712e-28	109	0	0	0	2561	Caudoviricetes	NA	NA	PF07102	Putative nuclease YbcO
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_16	6460	6693	234	-1	0.440	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_17	6695	7039	345	-1	0.394	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_18	7217	7510	294	1	0.340	11	GGAG/GAGG	GENOMAD.077030.VV	2.162e-26	104	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_19	7510	7671	162	1	0.432	11	None	GENOMAD.043891.VV	1.534e-17	76	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_20	7778	7993	216	1	0.449	11	GGAG/GAGG	GENOMAD.063826.VV	1.674e-10	57	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_21	7965	8609	645	1	0.490	11	GGAG/GAGG	GENOMAD.193698.VP	5.818e-32	126	0	0	0	2561	Caudoviricetes	NA	NA	PF04404	ERF superfamily
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_22	8606	8926	321	1	0.430	11	GGA/GAG/AGG	GENOMAD.089390.VV	1.104e-13	68	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_23	8923	9423	501	1	0.447	11	AGGA	GENOMAD.206027.VP	1.264e-19	88	0	0	0	2561	Caudoviricetes	NA	NA	PF05565;COG4396	Siphovirus Gp157
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_24	9434	9856	423	1	0.442	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_25	10118	10456	339	1	0.407	11	GGA/GAG/AGG	GENOMAD.009030.VV	3.855e-19	84	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_26	10453	10659	207	1	0.357	11	AGGA	GENOMAD.076990.VV	2.595e-19	82	0	0	0	2561	Caudoviricetes	NA	NA	PF14090	Helix-turn-helix domain
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_27	10663	10848	186	1	0.355	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_28	10856	11164	309	1	0.421	11	GGA/GAG/AGG	GENOMAD.189292.VV	3.272e-32	121	0	0	0	2561	Caudoviricetes	NA	NA	PF03819;COG1694	NTP pyrophosphatase, house-cleaning of non-canonical NTPs
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_29	11313	11786	474	-1	0.485	11	GGA/GAG/AGG	GENOMAD.076242.VV	8.196e-10	59	0	0	1	2561	Caudoviricetes	NA	NA	PF00959;COG3772	Phage-related lysozyme (muramidase), GH24 family
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_30	11783	12298	516	-1	0.446	11	AGxAGG/AGGxGG	GENOMAD.061791.VV	7.066e-56	193	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_31	12298	12921	624	-1	0.413	11	None	GENOMAD.090636.VV	1.043e-59	206	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_32	12969	13214	246	-1	0.451	11	GGA/GAG/AGG	GENOMAD.075065.VV	9.766e-35	127	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_33	13217	13654	438	-1	0.379	11	GGAG/GAGG	GENOMAD.007608.VV	4.89e-56	192	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_34	13658	14167	510	-1	0.400	11	AGGA	GENOMAD.161570.VP	1.302e-20	91	0	0	0	2561	Caudoviricetes	NA	NA	PF02945;PF12898	Recombination endonuclease VII; Stc1 domain
91628_DAStool_bin179.fa_virus_genes.tsv k99_615213_35	14176	14622	447	-1	0.485	11	None	GENOMAD.001809.VV	6.969e-37	137	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_674118_1	2	148	147	1	0.435	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_674118_2	138	437	300	1	0.490	11	None	GENOMAD.045773.VV	3.496e-30	115	0	0	0	2561	Caudoviricetes	NA	NA	PF07102	Putative nuclease YbcO
91628_DAStool_bin179.fa_virus_genes.tsv k99_674118_3	580	1320	741	1	0.429	11	GGA/GAG/AGG	GENOMAD.168172.VP	3.337e-33	131	0	0	0	2561	Caudoviricetes	NA	NA	PF07120;COG3756	Uncharacterized conserved protein YdaU, DUF1376 family
91628_DAStool_bin179.fa_virus_genes.tsv k99_674118_4	1295	1978	684	1	0.428	11	AGGA	GENOMAD.111458.VV	9.645e-52	184	0	0	1	2561	Caudoviricetes	NA	NA	PF06992;PF16510	Replication protein P; Phage P22-like portal protein
91628_DAStool_bin179.fa_virus_genes.tsv k99_674118_5	1965	2153	189	1	0.370	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_674118_6	2140	2307	168	1	0.304	11	AGGA	GENOMAD.071432.VV	1.074e-14	68	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_674118_7	2304	2594	291	1	0.440	11	GGA/GAG/AGG	GENOMAD.025917.VV	2.642e-16	75	0	0	0	2561	Caudoviricetes	NA	NA	PF18743;COG1591	Holliday junction resolvase, archaeal type
91628_DAStool_bin179.fa_virus_genes.tsv k99_674118_8	2597	3373	777	1	0.387	11	AGGA	GENOMAD.010792.VV	1.526e-97	318	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_674118_9	3382	3801	420	1	0.410	11	GGA/GAG/AGG	GENOMAD.016368.VV	2.047e-29	115	0	0	0	2561	Caudoviricetes	NA	NA	PF19174	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_674118_10	3811	4002	192	1	0.438	11	AGGA	GENOMAD.087893.VV	2.279e-11	59	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_1	1	1602	1602	1	0.483	11	None	GENOMAD.145799.VP	3.992e-175	557	0	0	1	2561	Caudoviricetes	NA	NA	PF03354;PF20441;PF13395;COG4626;TIGR01547	Phage terminase-like protein, large subunit, contains N-terminal HTH domain
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_2	1701	2807	1107	1	0.468	11	ATA	GENOMAD.006274.VV	4.956e-79	270	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_3	2804	4417	1614	1	0.483	11	ATA	GENOMAD.014554.VV	1.475e-73	261	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_4	4439	5068	630	1	0.467	11	None	GENOMAD.028061.VV	1.312e-75	252	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_5	5068	5430	363	1	0.468	11	None	GENOMAD.005429.VV	2.502e-51	177	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_6	5440	5613	174	1	0.431	11	ATA	GENOMAD.107332.VV	8.532e-11	57	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_7	5620	6051	432	1	0.461	11	ATA	GENOMAD.006274.VV	6.572e-52	180	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_8	6127	6399	273	1	0.425	11	None	GENOMAD.030017.VV	1.14e-29	113	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_9	6515	7129	615	1	0.449	11	ATA	GENOMAD.030492.VV	4.056e-69	233	0	0	1	2561	Caudoviricetes	NA	NA	TIGR01725	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_10	7119	9056	1938	1	0.479	11	ATA	GENOMAD.002817.VV	7.094e-95	328	0	0	1	2561	Caudoviricetes	NA	NA	COG3941	Phage tail tape-measure protein, controls tail length
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_11	9056	10345	1290	1	0.438	11	None	GENOMAD.159830.VP	2.44e-129	419	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_12	10359	11048	690	1	0.429	11	ATA	GENOMAD.032899.VV	1.179e-28	117	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_13	11045	11356	312	1	0.516	11	ATA	GENOMAD.063589.VV	1.887e-30	116	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_14	11504	11776	273	1	0.447	11	None	GENOMAD.017069.VV	7.775e-26	102	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_15	11769	12248	480	1	0.463	11	None	GENOMAD.036592.VV	1.235e-77	255	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_16	12297	12791	495	1	0.481	11	None	GENOMAD.011066.VV	8.674e-59	201	0	0	0	2561	Caudoviricetes	NA	NA	PF00062	C-type lysozyme/alpha-lactalbumin family
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_17	12878	13039	162	1	0.438	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_18	13032	13331	300	1	0.407	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_19	13328	13840	513	1	0.390	11	None	GENOMAD.037269.VV	8.093e-17	80	0	0	1	2561	Caudoviricetes	NA	NA	PF19161	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_780635_20	13837	14445	609	1	0.448	11	None	GENOMAD.017924.VV	3.799e-60	207	0	0	0	2561	Caudoviricetes	NA	NA	PF11272;COG4382	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_1	1	1248	1248	-1	0.476	11	GGA/GAG/AGG	GENOMAD.009697.VV	1.893e-55	203	0	0	0	2561	Caudoviricetes	NA	NA	NA	SOCS box protein SSB-1, contains SPRY domain
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_2	1245	1799	555	-1	0.459	11	AGGA	GENOMAD.010735.VV	1.967e-50	178	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_3	1801	4650	2850	-1	0.351	11	None	GENOMAD.123957.VP	1.209e-65	247	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_4	4651	5097	447	-1	0.298	11	GGA/GAG/AGG	GENOMAD.033914.VV	7.92e-27	108	0	0	0	2561	Caudoviricetes	NA	NA	PF13527;COG3981;TIGR04431;K18815	Predicted acetyltransferase
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_5	5094	5687	594	-1	0.345	11	None	GENOMAD.028666.VV	4.839e-98	316	0	0	0	2561	Caudoviricetes	NA	NA	PF09931;COG5449	Uncharacterized conserved protein (DUF2163)
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_6	5684	6364	681	-1	0.379	11	GGAG/GAGG	GENOMAD.023035.VV	4.562e-87	286	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_7	6368	9295	2928	-1	0.361	11	GGA/GAG/AGG	GENOMAD.078758.VV	4.993e-41	168	0	0	1	2561	Caudoviricetes	NA	NA	COG5281	Phage-related minor tail protein
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_8	9297	9743	447	-1	0.349	11	AGxAGG/AGGxGG	GENOMAD.183634.VP	4.155e-34	129	0	0	1	2561	Caudoviricetes	NA	NA	COG5005;TIGR01725	Mu-like prophage protein gpG
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_9	9736	10062	327	-1	0.382	11	GGA/GAG/AGG	GENOMAD.039413.VV	3.943e-25	101	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_10	10077	10538	462	-1	0.331	11	AGGA	GENOMAD.065028.VV	1.199e-41	151	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_11	10809	11327	519	-1	0.518	11	AGGA	GENOMAD.058342.VV	1.504e-98	316	0	0	1	2561	Caudoviricetes	NA	NA	PF16460	Phage tail tube, TTP, lambda-like
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_12	11341	11835	495	-1	0.481	11	GGAG/GAGG	GENOMAD.058342.VV	2.441e-89	289	0	0	1	2561	Caudoviricetes	NA	NA	PF16460	Phage tail tube, TTP, lambda-like
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_13	11868	12284	417	-1	0.381	11	GGA/GAG/AGG	GENOMAD.021545.VV	2.856e-50	175	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_14	12288	12632	345	-1	0.348	11	GGA/GAG/AGG	GENOMAD.065485.VV	7.641e-45	158	0	0	1	2561	Caudoviricetes	NA	NA	PF05521;TIGR01563;COG5614	phage head-tail adaptor, putative, SPP1 family
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_15	12641	13294	654	-1	0.420	11	None	GENOMAD.050847.VV	6.557e-96	311	0	0	1	2561	Caudoviricetes	NA	NA	PF05135;TIGR02215	phage conserved hypothetical protein, phiE125 gp8 family
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_16	13297	14337	1041	-1	0.459	11	GGA/GAG/AGG	GENOMAD.023731.VV	2.375e-37	147	0	0	1	2561	Caudoviricetes	NA	NA	COG4626	Phage terminase-like protein, large subunit, contains N-terminal HTH domain
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_17	14401	15753	1353	-1	0.463	11	AGGA	GENOMAD.016520.VV	2.78e-128	417	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_828328_18	15766	15999	234	-1	0.479	11	None	GENOMAD.132889.VV	4.997e-17	76	0	0	1	2561	Caudoviricetes	NA	NA	PF04586;COG3740;TIGR01543;K06904	Phage head maturation protease
91628_DAStool_bin179.fa_virus_genes.tsv k99_1044443_1	3	2198	2196	-1	0.495	11	None	GENOMAD.153272.VC	3.193e-47	186	0	0	0	8278	Ackermannviridae	NA	NA	PF13307;PF06733;TIGR01407;COG1199;K10844	DnaQ family exonuclease/DinG family helicase, putative
91628_DAStool_bin179.fa_virus_genes.tsv k99_1044443_2	2195	3814	1620	-1	0.494	11	ATA	GENOMAD.042643.VV	4.807e-135	441	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1044443_3	3821	4618	798	-1	0.499	11	None	GENOMAD.029399.VV	5.496e-35	137	0	0	0	1	NA	NA	NA	PF04865	Baseplate J-like protein
91628_DAStool_bin179.fa_virus_genes.tsv k99_1287444_1	1	99	99	1	0.455	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1287444_2	96	263	168	1	0.518	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1287444_3	417	587	171	1	0.450	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1287444_4	599	793	195	1	0.472	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1287444_5	790	948	159	1	0.403	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1287444_6	953	1252	300	1	0.520	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1287444_7	1249	1935	687	1	0.536	11	GGA/GAG/AGG	GENOMAD.120931.VP	7.514e-22	97	0	0	1	2561	Caudoviricetes	NA	NA	PF09588;COG5377;TIGR03033;K01143	Phage-related protein, predicted endonuclease
91628_DAStool_bin179.fa_virus_genes.tsv k99_1287444_8	1943	2254	312	1	0.349	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1287444_9	2270	2536	267	1	0.371	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1287444_10	2645	2860	216	1	0.431	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1287444_11	2857	3438	582	1	0.581	11	None	GENOMAD.030226.VV	3.997e-37	140	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1287444_12	3435	4109	675	1	0.443	11	GGA/GAG/AGG	GENOMAD.066065.VV	3.582e-18	86	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1640553_1	3	140	138	-1	0.471	11	TATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1640553_2	137	298	162	-1	0.401	11	TAAA	GENOMAD.124984.VV	2.807e-26	101	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1640553_3	267	1142	876	-1	0.462	11	AAAA	GENOMAD.098645.VP	1.569e-44	166	0	0	1	2561	Caudoviricetes	NA	NA	TIGR01540	phage portal protein, PBSX family
91628_DAStool_bin179.fa_virus_genes.tsv k99_1640553_4	1142	1690	549	-1	0.424	11	AACAA	GENOMAD.035190.VV	1.395e-70	236	0	0	0	2561	Caudoviricetes	NA	NA	PF20338	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1640553_5	1722	2519	798	-1	0.409	11	None	GENOMAD.056984.VV	1.968e-39	150	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1640553_6	2650	3075	426	-1	0.432	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1640553_7	3072	3434	363	-1	0.449	11	TAA	GENOMAD.119453.VP	5.916e-18	81	0	0	0	2561	Caudoviricetes	NA	NA	PF03838	Recombination protein U
91628_DAStool_bin179.fa_virus_genes.tsv k99_1640553_8	3431	3658	228	-1	0.430	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1881768_1	2	118	117	1	0.470	11	None	GENOMAD.059225.VV	6.864e-05	39	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1881768_2	115	321	207	1	0.367	11	AGGA	GENOMAD.076990.VV	1.298e-18	80	0	0	0	2561	Caudoviricetes	NA	NA	PF14090	Helix-turn-helix domain
91628_DAStool_bin179.fa_virus_genes.tsv k99_1881768_3	325	510	186	1	0.339	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1881768_4	520	726	207	1	0.411	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1881768_5	737	1045	309	1	0.379	11	AGGA	GENOMAD.189292.VV	8.082e-31	117	0	0	0	2561	Caudoviricetes	NA	NA	PF03819;COG1694	NTP pyrophosphatase, house-cleaning of non-canonical NTPs
91628_DAStool_bin179.fa_virus_genes.tsv k99_1881768_6	1014	1193	180	1	0.400	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1881768_7	1202	1399	198	1	0.374	11	GGA/GAG/AGG	GENOMAD.089390.VV	8.097e-08	49	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1881768_8	1396	1872	477	-1	0.444	11	None	GENOMAD.082189.VV	1.845e-09	58	0	0	1	2561	Caudoviricetes	NA	NA	PF00959;COG3772	Phage-related lysozyme (muramidase), GH24 family
91628_DAStool_bin179.fa_virus_genes.tsv k99_1881768_9	1869	2384	516	-1	0.411	11	AGGAG	GENOMAD.061791.VV	1.302e-57	198	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1881768_10	2384	3007	624	-1	0.370	11	None	GENOMAD.090636.VV	4.698e-60	207	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1881768_11	3055	3261	207	-1	0.372	11	GGA/GAG/AGG	GENOMAD.085760.VV	8.14e-16	72	0	0	1	2561	Caudoviricetes	NA	NA	PF16080	Bacteriophage holin family HP1
91628_DAStool_bin179.fa_virus_genes.tsv k99_1881768_12	3264	3701	438	-1	0.342	11	GGAG/GAGG	GENOMAD.007608.VV	2.937e-53	184	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_1881768_13	3710	4567	858	-1	0.526	11	None	GENOMAD.007715.VV	2.78e-66	229	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_2641399_1	1	597	597	1	0.353	11	None	GENOMAD.178051.VP	7.857e-19	87	0	0	1	2561	Caudoviricetes	NA	NA	PF02195;PF17288;TIGR00180;COG1475	ParB/RepB/Spo0J family partition protein
91628_DAStool_bin179.fa_virus_genes.tsv k99_2641399_2	579	1673	1095	1	0.355	11	GGAG/GAGG	GENOMAD.085888.VV	2.783e-47	177	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
91628_DAStool_bin179.fa_virus_genes.tsv k99_2641399_3	1676	2152	477	1	0.417	11	None	GENOMAD.054726.VV	8.814e-56	192	0	0	1	2561	Caudoviricetes	NA	NA	PF05119;COG3747;TIGR01558	Phage terminase, small subunit
91628_DAStool_bin179.fa_virus_genes.tsv k99_2641399_4	2149	2817	669	1	0.396	11	3Base/5BMM	GENOMAD.154319.VP	3.665e-10	62	0	0	1	2561	Caudoviricetes	NA	NA	PF05876;K21512;COG5525	Phage terminase, large subunit GpA
91628_DAStool_bin179.fa_virus_genes.tsv k99_2641399_5	2814	4475	1662	1	0.419	11	GGA/GAG/AGG	GENOMAD.023731.VV	3.684e-82	287	0	0	1	2561	Caudoviricetes	NA	NA	COG4626	Phage terminase-like protein, large subunit, contains N-terminal HTH domain
91628_DAStool_bin179.fa_virus_genes.tsv k99_2641399_6	4485	5891	1407	1	0.439	11	GGA/GAG/AGG	GENOMAD.052077.VV	1.874e-132	430	0	0	1	2561	Caudoviricetes	NA	NA	PF04860;TIGR01537	phage portal protein, HK97 family
91628_DAStool_bin179.fa_virus_genes.tsv k99_2641399_7	6011	6604	594	1	0.455	11	GGA/GAG/AGG	GENOMAD.132889.VV	8.515e-92	298	0	0	1	2561	Caudoviricetes	NA	NA	PF04586;COG3740;TIGR01543;K06904	Phage head maturation protease
91628_DAStool_bin17.fa_virus_genes.tsv k99_122719_1	3	1163	1161	1	0.505	11	None	GENOMAD.012044.VV	5.225e-108	355	0	0	1	2561	Caudoviricetes	NA	NA	COG4653	Predicted phage phi-C31 gp36 major capsid-like protein
91628_DAStool_bin17.fa_virus_genes.tsv k99_122719_2	1268	2008	741	1	0.416	11	ATA	GENOMAD.023986.VV	6.662e-110	353	0	0	1	2561	Caudoviricetes	NA	NA	PF04860;TIGR01537;COG5518	phage portal protein, HK97 family
91628_DAStool_bin17.fa_virus_genes.tsv k99_122719_3	2095	2610	516	1	0.426	11	None	GENOMAD.017916.VV	4.792e-77	254	0	0	0	2561	Caudoviricetes	NA	NA	PF11436;TIGR02215	phage conserved hypothetical protein, phiE125 gp8 family
91628_DAStool_bin17.fa_virus_genes.tsv k99_589227_1	3	1313	1311	1	0.450	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin17.fa_virus_genes.tsv k99_589227_2	1337	3346	2010	1	0.414	11	ATA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin17.fa_virus_genes.tsv k99_589227_3	3426	4412	987	1	0.430	11	None	GENOMAD.172041.VC	1.673e-05	49	0	0	0	2561	Caudoviricetes	NA	NA	PF02779;K21417;COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component
91628_DAStool_bin17.fa_virus_genes.tsv k99_589227_4	4413	4955	543	1	0.424	11	TATAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin17.fa_virus_genes.tsv k99_1644184_1	7	240	234	-1	0.393	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin17.fa_virus_genes.tsv k99_1644184_2	240	533	294	-1	0.384	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin17.fa_virus_genes.tsv k99_1644184_3	673	1554	882	-1	0.466	11	None	GENOMAD.057100.VV	5.332e-11	66	0	0	0	1	NA	NA	NA	PF19742;TIGR02081	methionine biosynthesis protein MetW
91628_DAStool_bin17.fa_virus_genes.tsv k99_1644184_4	1551	2273	723	-1	0.485	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
91628_DAStool_bin17.fa_virus_genes.tsv k99_1644184_5	2270	2938	669	-1	0.493	11	None	GENOMAD.017952.VV	4.536e-28	115	0	0	1	2561	Caudoviricetes	NA	NA	PF20441	NA
91628_DAStool_bin17.fa_virus_genes.tsv k99_1644184_6	2931	3170	240	-1	0.492	11	None	GENOMAD.003703.VV	6.363e-23	93	0	0	1	2561	Caudoviricetes	NA	NA	PF19905	NA
