seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes filename
free-coassembly-bin568.contigs.fa_plasmid_summary.tsv k99_15018202	3714	No terminal repeats	3	11	0.7316	NA	0	0.0000	NA	NA
free-coassembly-bin568.contigs.fa_plasmid_summary.tsv k99_23131517	2671	No terminal repeats	2	11	0.7195	NA	0	0.0000	NA	NA
free-coassembly-bin572.contigs.fa_plasmid_summary.tsv k99_6518434	3285	No terminal repeats	5	11	0.9213	NA	0	3.8909	NA	NA
free-coassembly-bin572.contigs.fa_plasmid_summary.tsv k99_3575076	4481	No terminal repeats	3	11	0.8395	NA	0	1.7183	NA	NA
free-coassembly-bin578.contigs.fa_plasmid_summary.tsv k99_4786302	8697	No terminal repeats	6	11	0.9558	NA	0	0.2888	NA	NA
free-coassembly-bin578.contigs.fa_plasmid_summary.tsv k99_7727931.1	10000	No terminal repeats	10	11	0.7247	NA	0	0.1872	NA	NA
free-coassembly-bin583.contigs.fa_plasmid_summary.tsv k99_8216219.5	10000	No terminal repeats	12	11	0.8508	NA	0	5.8907	NA	NA
free-coassembly-bin583.contigs.fa_plasmid_summary.tsv k99_12431205.0	10000	No terminal repeats	9	11	0.8330	NA	0	3.4942	NA	NA
free-coassembly-bin585.contigs.fa_plasmid_summary.tsv k99_2325075	5558	No terminal repeats	8	11	0.8583	NA	0	3.3145	T_virB11	NA
free-coassembly-bin585.contigs.fa_plasmid_summary.tsv k99_1464752	5900	No terminal repeats	4	11	0.8295	NA	0	1.7183	NA	NA
free-coassembly-bin588.contigs.fa_plasmid_summary.tsv k99_10099770.4	10000	No terminal repeats	10	11	0.9179	NA	0	1.0211	NA	NA
free-coassembly-bin588.contigs.fa_plasmid_summary.tsv k99_841143	8361	No terminal repeats	9	11	0.9137	NA	0	3.1015	NA	NA
free-coassembly-bin588.contigs.fa_plasmid_summary.tsv k99_17061028	7565	No terminal repeats	8	11	0.7490	NA	0	1.6168	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_2295780	5036	No terminal repeats	7	11	0.9941	NA	1	5.1548	T_virB11	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_17571789	6189	No terminal repeats	8	11	0.9915	NA	1	8.2948	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_6933362	4648	No terminal repeats	6	11	0.9792	NA	5	6.1830	T_virB8;T_virB9;T_virB10;T_virB5	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_20481222	3803	No terminal repeats	10	11	0.9781	NA	1	2.4385	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_4431227	11232	No terminal repeats	10	11	0.9565	NA	2	6.6271	MOBP1	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_3934761	6011	No terminal repeats	8	11	0.9498	NA	1	2.0081	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_12663996	2987	No terminal repeats	4	11	0.9315	NA	1	1.1477	T_virB2	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_20720882	6440	No terminal repeats	8	11	0.9251	NA	0	0.6483	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_20870420	2603	No terminal repeats	3	11	0.9039	NA	0	1.3250	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_8198941	2795	No terminal repeats	2	11	0.8984	NA	0	0.0902	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_2388894	3473	No terminal repeats	6	11	0.8832	NA	0	0.8691	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_8891028	9738	No terminal repeats	10	11	0.8734	NA	0	2.0024	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_22052054	2696	No terminal repeats	4	11	0.8694	NA	0	0.0000	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_4555441	3190	No terminal repeats	3	11	0.8603	NA	0	0.0000	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_18941097	4419	No terminal repeats	4	11	0.8498	NA	2	0.4215	virb4;T_virB2;T_virB11	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_2102196	5682	No terminal repeats	6	11	0.8367	NA	0	1.3238	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_20531193	3873	No terminal repeats	4	11	0.8199	NA	0	0.0000	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_1160057	2742	No terminal repeats	2	11	0.8189	NA	0	0.0000	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_3698041	2545	No terminal repeats	5	11	0.7896	NA	0	0.0000	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_1500232	2588	No terminal repeats	5	11	0.7749	NA	0	0.0544	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_3530565	3345	No terminal repeats	7	11	0.7547	NA	0	0.0000	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_621859	2893	No terminal repeats	5	11	0.7320	NA	0	0.0000	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_1848200	6353	No terminal repeats	9	11	0.7155	NA	0	0.9159	NA	NA
free-coassembly-bin58.contigs.fa_plasmid_summary.tsv k99_20095934	2674	No terminal repeats	4	11	0.7132	NA	0	0.0000	NA	NA
free-coassembly-bin77.contigs.fa_plasmid_summary.tsv k99_5018503	6413	No terminal repeats	8	11	0.9577	NA	0	0.7327	NA	NA
free-coassembly-bin77.contigs.fa_plasmid_summary.tsv k99_4597759	19879	No terminal repeats	15	11	0.9485	NA	1	2.7599	NA	NA
free-coassembly-bin77.contigs.fa_plasmid_summary.tsv k99_1669452	3606	No terminal repeats	5	11	0.8045	NA	0	0.0000	NA	NA
free-coassembly-bin77.contigs.fa_plasmid_summary.tsv k99_5719618	3517	No terminal repeats	4	11	0.7199	NA	0	0.0000	NA	NA
particle-coassembly-bin103.contigs.fa_plasmid_summary.tsv k99_2208430	3228	No terminal repeats	2	11	0.9439	NA	0	1.7183	NA	NA
particle-coassembly-bin103.contigs.fa_plasmid_summary.tsv k99_17420708	2932	No terminal repeats	5	11	0.8778	NA	0	0.0000	NA	NA
particle-coassembly-bin103.contigs.fa_plasmid_summary.tsv k99_7811679	4269	No terminal repeats	3	11	0.8695	NA	0	0.0000	NA	NA
particle-coassembly-bin107.contigs.fa_plasmid_summary.tsv k99_8430147.0	10000	No terminal repeats	6	11	0.9564	NA	0	1.5702	NA	NA
particle-coassembly-bin107.contigs.fa_plasmid_summary.tsv k99_12470601	3193	No terminal repeats	4	11	0.8466	NA	0	1.7183	NA	NA
particle-coassembly-bin107.contigs.fa_plasmid_summary.tsv k99_18434488	3004	No terminal repeats	2	11	0.7667	NA	0	1.0189	NA	NA
particle-coassembly-bin107.contigs.fa_plasmid_summary.tsv k99_12417744	3539	No terminal repeats	2	11	0.7395	NA	0	0.2828	NA	NA
particle-coassembly-bin108.contigs.fa_plasmid_summary.tsv k99_8970260	4529	No terminal repeats	5	11	0.9370	NA	0	1.6789	NA	NA
particle-coassembly-bin108.contigs.fa_plasmid_summary.tsv k99_7353956	2799	No terminal repeats	2	11	0.9109	NA	0	0.1490	NA	NA
particle-coassembly-bin108.contigs.fa_plasmid_summary.tsv k99_12827818	6177	No terminal repeats	7	11	0.8761	NA	0	1.5411	NA	NA
particle-coassembly-bin108.contigs.fa_plasmid_summary.tsv k99_1453448	3106	No terminal repeats	3	11	0.8660	NA	0	1.3147	NA	NA
particle-coassembly-bin108.contigs.fa_plasmid_summary.tsv k99_349727	4290	No terminal repeats	5	11	0.8626	NA	0	0.4649	NA	NA
particle-coassembly-bin108.contigs.fa_plasmid_summary.tsv k99_236050	3389	No terminal repeats	5	11	0.7803	NA	0	1.9061	NA	NA
particle-coassembly-bin108.contigs.fa_plasmid_summary.tsv k99_790114	6144	No terminal repeats	5	11	0.7669	NA	0	1.2152	NA	NA
particle-coassembly-bin108.contigs.fa_plasmid_summary.tsv k99_2027756	2549	No terminal repeats	4	11	0.7616	NA	0	0.0000	NA	NA
particle-coassembly-bin108.contigs.fa_plasmid_summary.tsv k99_7393319	3387	No terminal repeats	3	11	0.7451	NA	0	0.0000	NA	NA
particle-coassembly-bin108.contigs.fa_plasmid_summary.tsv k99_318321	3428	No terminal repeats	6	11	0.7110	NA	0	0.3234	NA	NA
particle-coassembly-bin10.contigs.fa_plasmid_summary.tsv k99_533644	3169	No terminal repeats	3	11	0.8781	NA	0	1.2924	NA	NA
particle-coassembly-bin10.contigs.fa_plasmid_summary.tsv k99_3479667	3012	No terminal repeats	7	11	0.8060	NA	0	0.2250	NA	NA
particle-coassembly-bin10.contigs.fa_plasmid_summary.tsv k99_314271	5494	No terminal repeats	8	11	0.7225	NA	0	0.0000	NA	NA
particle-coassembly-bin113.contigs.fa_plasmid_summary.tsv k99_14643549	5649	No terminal repeats	7	11	0.9647	NA	0	2.7908	NA	NA
particle-coassembly-bin113.contigs.fa_plasmid_summary.tsv k99_18653065	2549	No terminal repeats	1	11	0.9001	NA	1	1.7165	MOBQ	NA
particle-coassembly-bin113.contigs.fa_plasmid_summary.tsv k99_13501467	3177	No terminal repeats	4	11	0.8816	NA	1	1.0670	t4cp1	NA
particle-coassembly-bin114.contigs.fa_plasmid_summary.tsv k99_6659040	5122	No terminal repeats	5	11	0.8114	NA	0	1.7183	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_8674297	3294	No terminal repeats	3	11	0.9945	NA	2	4.1052	F_traN;F_traF	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_7003519	3299	No terminal repeats	6	11	0.9936	NA	0	7.0752	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_10288597	3178	No terminal repeats	5	11	0.9910	NA	0	1.7183	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_10777349	5221	No terminal repeats	7	11	0.9709	NA	0	1.3947	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_5210199	3387	No terminal repeats	5	11	0.9504	NA	0	0.9852	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_6787687	3410	No terminal repeats	5	11	0.9397	NA	0	1.6519	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_18416804	6705	No terminal repeats	6	11	0.9322	NA	1	1.8447	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_7991209	3754	No terminal repeats	3	11	0.9210	NA	0	0.0000	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_5340639	3008	No terminal repeats	3	11	0.8866	NA	0	0.0000	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_5394594	5284	No terminal repeats	5	11	0.8683	NA	0	1.9623	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_18081419	4350	No terminal repeats	5	11	0.8539	NA	0	1.2708	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_6497760	3486	No terminal repeats	6	11	0.8476	NA	0	0.0000	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_4039936	2717	No terminal repeats	4	11	0.8355	NA	0	0.7036	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_15628625	3396	No terminal repeats	4	11	0.8165	NA	0	0.9509	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_8070037	3406	No terminal repeats	2	11	0.7876	NA	0	1.4999	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_8657190	4880	No terminal repeats	5	11	0.7866	NA	0	0.7869	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_17145970	3275	No terminal repeats	3	11	0.7646	NA	0	0.2528	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_2784002	2880	No terminal repeats	2	11	0.7424	NA	0	0.0000	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_16959839	2907	No terminal repeats	4	11	0.7411	NA	0	0.0000	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_1036667	3205	No terminal repeats	4	11	0.7221	NA	0	0.0000	NA	NA
particle-coassembly-bin127.contigs.fa_plasmid_summary.tsv k99_16423757	3295	No terminal repeats	3	11	0.7032	NA	0	0.2215	NA	NA
particle-coassembly-bin130.contigs.fa_plasmid_summary.tsv k99_4581713	3570	No terminal repeats	3	11	0.8543	NA	0	1.5931	NA	NA
particle-coassembly-bin130.contigs.fa_plasmid_summary.tsv k99_17966659	3062	No terminal repeats	4	11	0.8523	NA	0	1.2624	NA	NA
particle-coassembly-bin130.contigs.fa_plasmid_summary.tsv k99_9109657	2588	No terminal repeats	3	11	0.7627	NA	0	1.2633	NA	NA
particle-coassembly-bin130.contigs.fa_plasmid_summary.tsv k99_3100452	4828	No terminal repeats	7	11	0.7071	NA	0	1.3872	NA	NA
particle-coassembly-bin136.contigs.fa_plasmid_summary.tsv k99_5430515	2550	No terminal repeats	3	11	0.8551	NA	0	0.0000	NA	NA
particle-coassembly-bin136.contigs.fa_plasmid_summary.tsv k99_10474017	4215	No terminal repeats	4	11	0.8350	NA	0	0.5328	NA	NA
particle-coassembly-bin136.contigs.fa_plasmid_summary.tsv k99_1083071	2779	No terminal repeats	1	11	0.8256	NA	0	0.0000	NA	NA
particle-coassembly-bin136.contigs.fa_plasmid_summary.tsv k99_177029	2556	No terminal repeats	4	11	0.8248	NA	0	0.0000	NA	NA
particle-coassembly-bin136.contigs.fa_plasmid_summary.tsv k99_12416318	4078	No terminal repeats	3	11	0.8193	NA	0	2.2279	NA	NA
particle-coassembly-bin136.contigs.fa_plasmid_summary.tsv k99_12068425	13999	No terminal repeats	10	11	0.8049	NA	0	0.9938	NA	NA
particle-coassembly-bin136.contigs.fa_plasmid_summary.tsv k99_1150629	4208	No terminal repeats	3	11	0.7725	NA	0	1.4187	NA	NA
particle-coassembly-bin136.contigs.fa_plasmid_summary.tsv k99_5938499	5245	No terminal repeats	6	11	0.7683	NA	0	0.0000	NA	NA
particle-coassembly-bin136.contigs.fa_plasmid_summary.tsv k99_17049372	4629	No terminal repeats	8	11	0.7407	NA	0	1.1527	NA	NA
particle-coassembly-bin136.contigs.fa_plasmid_summary.tsv k99_3544665	4697	No terminal repeats	3	11	0.7250	NA	0	0.0000	NA	NA
particle-coassembly-bin137.contigs.fa_plasmid_summary.tsv k99_10405043	4032	No terminal repeats	7	11	0.9028	NA	0	3.5668	NA	NA
particle-coassembly-bin139.contigs.fa_plasmid_summary.tsv k99_12333902	10139	No terminal repeats	7	11	0.9144	NA	0	2.0989	NA	NA
particle-coassembly-bin139.contigs.fa_plasmid_summary.tsv k99_1746099	9504	No terminal repeats	8	11	0.8773	NA	0	1.8768	NA	NA
particle-coassembly-bin139.contigs.fa_plasmid_summary.tsv k99_12464157	8605	No terminal repeats	3	11	0.8636	NA	1	1.3126	NA	NA
particle-coassembly-bin139.contigs.fa_plasmid_summary.tsv k99_3504232	2712	No terminal repeats	5	11	0.8493	NA	0	0.0000	NA	NA
particle-coassembly-bin139.contigs.fa_plasmid_summary.tsv k99_5992262	3222	No terminal repeats	2	11	0.8338	NA	0	1.6998	NA	NA
particle-coassembly-bin139.contigs.fa_plasmid_summary.tsv k99_5798884	6369	No terminal repeats	5	11	0.8155	NA	0	0.0000	NA	NA
particle-coassembly-bin139.contigs.fa_plasmid_summary.tsv k99_15146800	2629	No terminal repeats	5	11	0.8097	NA	0	0.5681	NA	NA
particle-coassembly-bin139.contigs.fa_plasmid_summary.tsv k99_524113	3796	No terminal repeats	5	11	0.8057	NA	0	0.5100	NA	NA
particle-coassembly-bin139.contigs.fa_plasmid_summary.tsv k99_14307105	3483	No terminal repeats	5	11	0.7945	NA	0	0.0000	NA	NA
particle-coassembly-bin139.contigs.fa_plasmid_summary.tsv k99_4191005	2501	No terminal repeats	4	11	0.7924	NA	0	0.0000	NA	NA
particle-coassembly-bin139.contigs.fa_plasmid_summary.tsv k99_15707191	3789	No terminal repeats	5	11	0.7829	NA	0	0.3960	NA	NA
particle-coassembly-bin139.contigs.fa_plasmid_summary.tsv k99_3362756	7302	No terminal repeats	5	11	0.7244	NA	0	0.8604	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_13514422	2519	No terminal repeats	3	11	0.9912	NA	1	1.7183	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_739934	11140	No terminal repeats	16	11	0.9875	NA	0	7.4924	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_16122688	3308	No terminal repeats	5	11	0.9864	NA	0	4.3487	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_14195850	3296	No terminal repeats	7	11	0.9835	NA	1	2.9759	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_2120711	5061	No terminal repeats	7	11	0.9780	NA	1	2.9543	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_14847973	4995	No terminal repeats	6	11	0.9743	NA	5	6.1830	T_virB8;T_virB9;T_virB10;T_virB5	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_18616940	2238	No terminal repeats	3	11	0.9581	NA	1	1.7131	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_9090837	2541	No terminal repeats	4	11	0.9291	NA	2	4.1873	T_virB5;T_virB10	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_15390391	6791	No terminal repeats	8	11	0.9241	NA	0	0.7977	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_3001111	2877	No terminal repeats	8	11	0.9186	NA	0	0.3980	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_13948350	3844	No terminal repeats	5	11	0.8955	NA	0	0.1940	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_804233	2564	No terminal repeats	2	11	0.8894	NA	0	0.0902	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_7410022	3777	No terminal repeats	3	11	0.8808	NA	1	1.3112	MOBP1	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_7568723	2902	No terminal repeats	3	11	0.8769	NA	0	0.0000	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_13357707	2870	No terminal repeats	5	11	0.8577	NA	0	0.0000	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_5721974	2881	No terminal repeats	4	11	0.8574	NA	0	0.0000	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_6624438	2963	No terminal repeats	5	11	0.8371	NA	0	1.1682	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_18325152	3338	No terminal repeats	6	11	0.8279	NA	0	2.2670	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_4148235	2768	No terminal repeats	1	11	0.8223	NA	0	0.0000	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_3166157	4310	No terminal repeats	3	11	0.8107	NA	0	0.1080	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_3179189	3065	No terminal repeats	3	11	0.7893	NA	0	0.0000	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_6186454	2700	No terminal repeats	3	11	0.7650	NA	0	0.9349	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_16013758	4203	No terminal repeats	4	11	0.7527	NA	0	0.0000	NA	NA
particle-coassembly-bin147.contigs.fa_plasmid_summary.tsv k99_3192259	8191	No terminal repeats	10	11	0.7289	NA	0	0.0000	NA	NA
particle-coassembly-bin155.contigs.fa_plasmid_summary.tsv k99_4667428.0	10000	No terminal repeats	15	11	0.9061	NA	0	1.4066	NA	NA
particle-coassembly-bin159.contigs.fa_plasmid_summary.tsv k99_13588848.0	10000	No terminal repeats	13	11	0.9806	NA	0	6.8430	NA	NA
particle-coassembly-bin159.contigs.fa_plasmid_summary.tsv k99_3261777	2822	No terminal repeats	3	11	0.8698	NA	0	0.0000	NA	NA
particle-coassembly-bin159.contigs.fa_plasmid_summary.tsv k99_16377526	2837	No terminal repeats	4	11	0.8400	NA	0	0.0000	NA	NA
particle-coassembly-bin159.contigs.fa_plasmid_summary.tsv k99_13588848.1	10680	No terminal repeats	12	11	0.8191	NA	0	2.3244	NA	NF000272
particle-coassembly-bin159.contigs.fa_plasmid_summary.tsv k99_9865556	3074	No terminal repeats	3	11	0.7867	NA	0	0.0000	NA	NA
particle-coassembly-bin159.contigs.fa_plasmid_summary.tsv k99_12164466	2556	No terminal repeats	3	11	0.7848	NA	0	0.3918	NA	NA
particle-coassembly-bin159.contigs.fa_plasmid_summary.tsv k99_2697945	3940	No terminal repeats	3	11	0.7843	NA	0	0.2071	NA	NA
particle-coassembly-bin159.contigs.fa_plasmid_summary.tsv k99_15664624	3081	No terminal repeats	4	11	0.7826	NA	0	0.0000	NA	NA
particle-coassembly-bin159.contigs.fa_plasmid_summary.tsv k99_15692610	2378	No terminal repeats	2	11	0.7727	NA	2	2.1742	T_virB6;virb4	NA
particle-coassembly-bin159.contigs.fa_plasmid_summary.tsv k99_13958524	3243	No terminal repeats	3	11	0.7455	NA	0	0.0000	NA	NA
particle-coassembly-bin159.contigs.fa_plasmid_summary.tsv k99_916428	6175	No terminal repeats	5	11	0.7451	NA	0	1.2938	NA	NA
particle-coassembly-bin159.contigs.fa_plasmid_summary.tsv k99_4754531	2840	No terminal repeats	4	11	0.7389	NA	0	0.2522	NA	NA
particle-coassembly-bin159.contigs.fa_plasmid_summary.tsv k99_4972983	2539	No terminal repeats	3	11	0.7132	NA	0	0.0000	NA	NA
particle-coassembly-bin159.contigs.fa_plasmid_summary.tsv k99_4368415	2514	No terminal repeats	2	11	0.7124	NA	0	0.0000	NA	NA
particle-coassembly-bin162.contigs.fa_plasmid_summary.tsv k99_6061754	3007	No terminal repeats	2	11	0.7027	NA	0	0.0000	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_6575593	3054	No terminal repeats	4	11	0.9785	NA	0	0.8166	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_683944	5373	No terminal repeats	8	11	0.9373	NA	0	0.7615	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_5204665	4572	No terminal repeats	4	11	0.9194	NA	0	0.0000	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_4694105	3435	No terminal repeats	5	11	0.8773	NA	0	0.0000	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_2156534	3308	No terminal repeats	4	11	0.8758	NA	0	0.0000	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_9731617	2921	No terminal repeats	3	11	0.8733	NA	0	0.0000	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_12616035	4983	No terminal repeats	6	11	0.8730	NA	0	0.0000	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_16357172	2797	No terminal repeats	3	11	0.8700	NA	0	0.0000	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_2611510	5124	No terminal repeats	6	11	0.8630	NA	0	0.0000	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_555936	3985	No terminal repeats	2	11	0.8566	NA	0	0.0000	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_9556622	3921	No terminal repeats	5	11	0.8409	NA	0	0.0000	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_7989905	2525	No terminal repeats	4	11	0.8283	NA	0	0.6895	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_3788806	3727	No terminal repeats	1	11	0.8241	NA	0	1.5049	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_4706993	4803	No terminal repeats	11	11	0.7985	NA	0	0.5379	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_6957743	2683	No terminal repeats	4	11	0.7896	NA	0	0.0000	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_9225560.0	10000	No terminal repeats	10	11	0.7776	NA	0	0.1265	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_5976963	5753	No terminal repeats	2	11	0.7717	NA	0	0.3563	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_5621496	5431	No terminal repeats	11	11	0.7546	NA	0	1.3919	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_12911113	3004	No terminal repeats	4	11	0.7498	NA	0	0.0000	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_13102082	3705	No terminal repeats	3	11	0.7285	NA	0	0.0000	NA	NA
particle-coassembly-bin176.contigs.fa_plasmid_summary.tsv k99_7447766	3034	No terminal repeats	2	11	0.7268	NA	0	0.0000	NA	NA
particle-coassembly-bin29.contigs.fa_plasmid_summary.tsv k99_3262942	3238	No terminal repeats	6	11	0.9619	NA	1	1.1426	NA	NA
particle-coassembly-bin29.contigs.fa_plasmid_summary.tsv k99_19382208	2178	No terminal repeats	2	11	0.8210	NA	1	1.1426	NA	NA
particle-coassembly-bin29.contigs.fa_plasmid_summary.tsv k99_13413251.2	10000	No terminal repeats	13	11	0.7886	NA	0	0.3456	NA	NA
particle-coassembly-bin29.contigs.fa_plasmid_summary.tsv k99_11494244	4332	No terminal repeats	6	11	0.7856	NA	0	1.0705	NA	NA
particle-coassembly-bin29.contigs.fa_plasmid_summary.tsv k99_9095895	2629	No terminal repeats	3	11	0.7736	NA	0	0.0000	NA	NA
particle-coassembly-bin29.contigs.fa_plasmid_summary.tsv k99_7726147	3409	No terminal repeats	4	11	0.7348	NA	0	0.0000	NA	NA
particle-coassembly-bin29.contigs.fa_plasmid_summary.tsv k99_16759866	3636	No terminal repeats	4	11	0.7301	NA	0	0.0000	NA	NA
particle-coassembly-bin29.contigs.fa_plasmid_summary.tsv k99_16344757	3656	No terminal repeats	3	11	0.7282	NA	0	0.0000	NA	NA
particle-coassembly-bin29.contigs.fa_plasmid_summary.tsv k99_1944235	4248	No terminal repeats	3	11	0.7028	NA	0	0.0000	NA	NA
particle-coassembly-bin302.contigs.fa_plasmid_summary.tsv k99_18947365	11500	No terminal repeats	10	11	0.8749	NA	0	2.0177	NA	NF033135
particle-coassembly-bin302.contigs.fa_plasmid_summary.tsv k99_4556997	5727	No terminal repeats	7	11	0.7950	NA	0	1.3394	NA	NA
particle-coassembly-bin302.contigs.fa_plasmid_summary.tsv k99_6002378	5351	No terminal repeats	9	11	0.7195	NA	0	0.7693	NA	NA
particle-coassembly-bin302.contigs.fa_plasmid_summary.tsv k99_6452296	3297	No terminal repeats	3	11	0.7152	NA	0	0.0000	NA	NA
particle-coassembly-bin309.contigs.fa_plasmid_summary.tsv k99_16327471	3680	No terminal repeats	2	11	0.9504	NA	0	1.7081	NA	NA
particle-coassembly-bin309.contigs.fa_plasmid_summary.tsv k99_17875586	3228	No terminal repeats	4	11	0.8814	NA	0	1.7183	NA	NA
